block	pop	downsample	exp_all	obs_all	exp_syn	obs_syn	exp_mis	obs_mis	exp_lof	obs_lof
3	global	35000	4924.7266	4686	1538.246	1741	3200.367	2865	186.1136	80
3	global	40000	5269.8682	5077	1641.133	1870	3426.897	3117	201.8382	90
3	global	45000	5587.2727	5428	1735.059	2010	3635.601	3319	216.6127	99
3	global	50000	5883.483	5765	1822.273	2121	3830.574	3534	230.636	110
3	global	55000	6160.3317	6076	1903.559	2234	4012.854	3720	243.9187	122
3	global	56885	6257.9336	6191	1932.013	2271	4077.256	3794	248.6646	126
3	global	60000	6420.0258	6348	1979.196	2333	4184.237	3885	256.5928	130
3	global	65000	6671.4735	6620	2052.301	2434	4350.218	4045	268.9545	141
3	global	70000	6912.2555	6881	2122.055	2531	4509.267	4201	280.9335	149
3	global	75000	7136.8149	7123	2186.786	2611	4657.794	4360	292.2349	152
3	global	80000	7353.6771	7372	2249.132	2705	4801.294	4510	303.2511	157
3	global	85000	7560.3748	7596	2308.285	2766	4938.23	4666	313.8598	164
3	global	90000	7761.4615	7818	2365.919	2833	5071.35	4817	324.1925	168
3	global	95000	7954.4234	8050	2420.97	2912	5199.25	4965	334.2034	173
3	global	100000	8141.0193	8248	2473.89	2970	5323.14	5099	343.9893	179
3	global	110000	8496.931	8640	2574.882	3093	5559.35	5362	362.699	185
3	global	120000	8832.7301	9017	2669.735	3216	5782.48	5609	380.5151	192
3	global	125748	9016.4231	9208	2721.391	3274	5904.67	5737	390.3621	197
3	nfe	10	3.7412272	3	1.217296	3	2.409127	0	0.1148042	0
3	nfe	20	7.3544936	6	2.374327	6	4.746483	0	0.2336836	0
3	nfe	50	19.496537	13	6.32224	10	12.56573	3	0.608567	0
3	nfe	100	38.633784	31	12.53549	17	24.9012	14	1.197094	0
3	nfe	200	74.620558	54	24.21855	27	48.08376	27	2.318248	0
3	nfe	500	173.26178	137	56.231	63	111.6283	71	5.40248	3
3	nfe	1000	315.20072	252	102.0899	100	203.2433	149	9.86752	3
3	nfe	2000	554.82816	490	179.3988	192	357.8763	293	17.55306	5
3	nfe	3070	773.41981	677	249.6496	258	499.1025	412	24.66771	7
3	nfe	5000	1115.79779	1001	359.4351	379	720.302	609	36.06069	13
3	nfe	5040	1122.01876	1010	361.4124	382	724.331	615	36.27536	13
3	nfe	8128	1574.7851	1444	505.4866	558	1017.42	866	51.8785	20
3	nfe	9197	1712.7319	1575	549.174	605	1106.821	947	56.7369	23
3	nfe	10000	1812.9152	1675	580.923	643	1171.706	1008	60.2862	24
3	nfe	10824	1911.8712	1765	612.141	677	1235.89	1061	63.8402	27
3	nfe	15000	2358.0376	2198	752.236	812	1525.555	1350	80.2466	36
3	nfe	15308	2387.1324	2233	761.313	827	1544.469	1370	81.3504	36
3	nfe	17296	2577.4538	2435	820.677	890	1668.221	1505	88.5558	40
3	nfe	20000	2820.5618	2687	896.206	974	1826.437	1662	97.9188	51
3	nfe	25000	3218.5559	3098	1019.222	1116	2085.661	1916	113.6729	66
3	nfe	30000	3572.3909	3464	1127.774	1259	2316.539	2128	128.0779	77
3	nfe	35000	3896.8802	3776	1226.875	1384	2528.459	2309	141.5462	83
3	nfe	40000	4187.9794	4103	1315.226	1493	2718.808	2521	153.9454	89
3	nfe	45000	4461.4887	4400	1397.775	1597	2897.883	2704	165.8307	99
3	nfe	50000	4716.9705	4664	1474.513	1680	3065.352	2880	177.1055	104
3	nfe	55000	4956.2573	4922	1545.967	1755	3222.491	3060	187.7993	107
3	nfe	56885	5040.3434	5025	1571.026	1786	3277.696	3130	191.6214	109
3	sas	10	8.308445	10	2.722771	4	5.334497	6	0.251177	0
3	sas	20	16.558277	18	5.39077	5	10.64996	12	0.517547	1
3	sas	50	40.419928	38	13.13361	17	26.01983	20	1.266488	1
3	sas	100	75.665039	57	24.52646	29	48.75132	26	2.387259	2
3	sas	200	137.495988	107	44.55475	46	88.605	58	4.336238	3
3	sas	500	278.95754	219	90.343	82	179.7978	133	8.81674	4
3	sas	1000	460.54408	394	149.1951	159	296.7987	228	14.55028	7
3	sas	2000	740.23143	627	239.4109	247	477.2506	369	23.56993	11
3	sas	3070	982.53607	858	317.4053	341	633.635	503	31.49577	14
3	sas	5000	1337.92483	1161	431.183	466	863.3	676	43.44183	19
3	sas	5040	1344.74191	1169	433.3435	466	867.724	684	43.67441	19
3	sas	8128	1798.5362	1612	577.642	619	1161.423	962	59.4712	31
3	sas	9197	1934.6355	1760	620.732	678	1249.612	1048	64.2915	34
3	sas	10000	2031.5975	1868	651.37	710	1312.441	1122	67.7865	36
3	sas	10824	2127.6204	1964	681.582	744	1374.747	1184	71.2914	36
3	sas	15000	2559.8962	2418	817.279	917	1655.303	1460	87.3142	41
3	sas	15308	2589.2729	2443	826.462	928	1674.388	1474	88.4229	41
4	afr	10	3.7029194	3	1.171935	1	2.412476	2	0.1185084	0
4	afr	20	7.175001	4	2.270549	2	4.67263	2	0.231822	0
4	afr	50	15.641529	10	4.9575	6	10.17771	4	0.506319	0
4	afr	100	26.040015	15	8.25233	7	16.94556	8	0.842125	0
4	afr	200	42.164202	24	13.37081	10	27.4341	14	1.359292	0
4	afr	500	74.97251	46	23.79311	20	48.7673	26	2.4121	0
4	afr	1000	113.34567	68	35.9531	26	73.7377	42	3.65487	0
4	afr	2000	170.65577	109	54.1081	50	111.0254	59	5.52227	0
4	afr	3070	219.34649	155	69.487	70	142.7259	85	7.13359	0
4	afr	5000	289.97076	215	91.7505	100	188.7167	115	9.50356	0
4	afr	5040	291.27653	215	92.1591	100	189.5689	115	9.54853	0
4	afr	8128	379.48332	300	119.742	136	247.1422	164	12.59912	0
4	eas	10	1.9171216	2	0.607935	2	1.248702	0	0.0604846	0
4	eas	20	3.7010188	2	1.17633	2	2.407175	0	0.1175138	0
4	eas	50	8.685557	4	2.76916	3	5.64282	1	0.273577	0
4	eas	100	15.740664	8	5.01335	4	10.22882	4	0.498494	0
4	eas	200	27.419312	16	8.73876	9	17.81157	7	0.868982	0
4	eas	500	53.429932	32	17.02261	14	34.7157	18	1.691622	0
4	eas	1000	85.34794	60	27.1769	25	55.4625	35	2.70854	0
4	eas	2000	133.74077	104	42.5187	47	86.9526	57	4.26947	0
4	eas	3070	174.08743	144	55.305	66	113.2003	78	5.58213	0
4	eas	5000	232.83004	202	73.8068	87	151.4794	115	7.54384	0
4	eas	5040	233.87411	207	74.1392	87	152.1571	120	7.57781	0
4	eas	8128	307.56527	290	97.2719	125	200.2116	163	10.08177	2
4	eas	9197	329.76022	316	104.2258	138	214.6899	176	10.84452	2
4	global	10	1.0731075	1	0.34203	1	0.697731	0	0.0333465	0
4	global	20	2.1441988	1	0.68315	1	1.393754	0	0.0672948	0
4	global	50	6.0668492	6	1.931632	3	3.94384	3	0.1913772	0
4	global	100	12.174462	9	3.87356	6	7.91528	3	0.385622	0
4	global	200	23.835024	21	7.59417	12	15.48684	9	0.754014	0
4	global	500	55.140931	36	17.53283	18	35.8462	18	1.761901	0
4	global	1000	99.70277	70	31.6868	33	64.8192	37	3.19677	0
4	global	2000	168.0043	127	53.2567	57	109.3056	70	5.442	0
4	global	3070	229.04283	182	72.4974	85	149.07	97	7.47543	0
4	global	5000	319.15899	246	100.8064	109	207.8188	137	10.53379	0
4	global	5040	320.94758	248	101.3691	110	208.983	138	10.59548	0
4	global	8128	435.99324	361	137.2671	158	284.106	203	14.62014	0
4	global	9197	471.74723	393	148.3387	171	307.503	222	15.90553	0
4	global	10000	496.14913	412	155.8908	177	323.469	235	16.78933	0
4	global	10824	520.01671	428	163.2739	183	339.082	245	17.66081	0
4	global	15000	631.4521	529	197.5546	224	412.1	303	21.7975	2
4	global	15308	638.8954	535	199.8358	227	416.983	306	22.0766	2
4	global	17296	685.7443	574	214.163	241	447.721	331	23.8603	2
4	global	20000	744.5961	630	232.0515	262	486.401	366	26.1436	2
4	global	25000	841.4553	739	261.394	300	550.096	437	29.9653	2
4	global	30000	927.0787	819	287.116	335	606.522	482	33.4407	2
4	global	35000	1005.297	900	310.501	376	658.124	521	36.672	3
4	global	40000	1077.1259	975	331.852	406	705.576	565	39.6979	4
4	global	45000	1143.4807	1045	351.461	434	749.481	607	42.5387	4
4	global	50000	1205.4604	1112	369.699	452	790.532	653	45.2294	7
4	global	55000	1263.2944	1169	386.656	471	828.869	688	47.7694	10
4	global	56885	1283.8003	1185	392.638	479	842.484	696	48.6783	10
4	global	60000	1317.762	1221	402.519	490	865.048	719	50.195	12
4	global	65000	1370.6126	1294	417.9	519	900.153	760	52.5596	15
4	global	70000	1421.1888	1347	432.563	542	933.778	790	54.8478	15
4	global	75000	1468.4712	1395	446.222	557	965.245	821	57.0042	17
4	global	80000	1514.0776	1448	459.353	577	995.62	854	59.1046	17
4	global	85000	1557.6897	1502	471.866	598	1024.697	887	61.1267	17
4	global	90000	1600.0955	1540	484.057	612	1052.946	908	63.0925	20
4	global	95000	1640.866	1584	495.734	626	1080.134	936	64.998	22
4	global	100000	1680.3706	1624	506.981	640	1106.527	962	66.8626	22
4	global	110000	1755.5194	1692	528.376	673	1156.721	996	70.4224	23
4	global	120000	1826.3767	1763	548.437	698	1204.133	1042	73.8067	23
4	global	125748	1865.3113	1802	559.438	708	1230.195	1070	75.6783	24
4	nfe	10	0.7461848	0	0.2382389	0	0.484652	0	0.0232939	0
4	nfe	20	1.4778041	0	0.469071	0	0.961366	0	0.0473671	0
4	nfe	50	3.9147437	1	1.248617	1	2.54263	0	0.1234967	0
4	nfe	100	7.73928	7	2.467129	4	5.02884	3	0.243311	0
4	nfe	200	14.987625	10	4.78542	5	9.73129	5	0.470915	0
4	nfe	500	34.690863	29	11.06384	15	22.5329	14	1.094123	0
4	nfe	1000	63.142796	53	20.09044	26	41.0509	27	2.001456	0
4	nfe	2000	111.20227	99	35.3266	45	72.3229	54	3.55277	0
4	nfe	3070	155.18515	135	49.2271	62	100.9689	73	4.98915	0
4	nfe	5000	224.09885	190	70.9732	86	145.8521	104	7.27355	0
4	nfe	5040	225.37142	192	71.374	88	146.6808	104	7.31662	0
4	nfe	8128	316.99655	282	100.1107	131	206.4506	150	10.43525	1
4	nfe	9197	344.9483	312	108.8369	141	224.7077	170	11.4037	1
4	nfe	10000	365.26017	343	115.1888	155	237.9628	187	12.10857	1
4	nfe	10824	385.33205	359	121.4327	158	251.085	200	12.81435	1
4	nfe	15000	476.19982	451	149.6181	197	310.519	252	16.06272	2
4	nfe	15308	482.19293	455	151.4749	200	314.437	253	16.28103	2
4	nfe	17296	521.15796	489	163.5042	208	339.95	278	17.70376	3
4	nfe	20000	570.9294	548	178.8083	234	372.574	311	19.5471	3
4	nfe	25000	652.629	629	203.8318	258	426.164	366	22.6332	5
4	nfe	30000	725.5329	707	226.0276	291	474.058	407	25.4473	9
4	nfe	35000	792.3315	774	246.263	315	517.999	450	28.0695	9
4	nfe	40000	852.5507	853	264.431	346	557.644	498	30.4757	9
4	nfe	45000	909.328	911	281.494	369	595.055	531	32.779	11
4	nfe	50000	962.4983	960	297.411	392	630.126	557	34.9613	11
4	nfe	55000	1012.281	1017	312.211	407	663.037	597	37.033	13
4	nfe	56885	1029.836	1034	317.437	410	674.629	610	37.77	14
4	sas	10	1.6685316	3	0.539087	2	1.078566	1	0.0508786	0
4	sas	20	3.3352721	5	1.071084	4	2.159753	1	0.1044351	0
4	sas	50	8.083698	8	2.58187	5	5.24654	3	0.255288	0
4	sas	100	15.147295	12	4.82556	6	9.84006	6	0.481675	0
4	sas	200	27.517374	21	8.76118	11	17.88076	10	0.875434	0
4	sas	500	55.896926	44	17.79417	20	36.3221	24	1.780656	0
4	sas	1000	92.20389	83	29.3526	37	59.9145	46	2.93679	0
4	sas	2000	148.38686	126	47.1781	57	96.4545	69	4.75426	0
4	sas	3070	197.18638	164	62.6457	69	128.1932	95	6.34748	0
4	sas	5000	268.97491	233	85.2977	108	174.937	125	8.74021	0
4	sas	5040	270.34416	233	85.7229	108	175.8342	125	8.78706	0
4	sas	8128	362.20451	328	114.5267	147	235.7445	181	11.93331	0
4	sas	9197	389.86445	354	123.1757	155	253.796	199	12.89275	0
4	sas	10000	409.59923	370	129.3402	162	266.674	208	13.58503	0
4	sas	10824	429.14232	380	135.4118	165	279.451	215	14.27952	0
4	sas	15000	517.31984	461	162.7843	198	337.092	261	17.44354	2
4	sas	15308	523.33108	465	164.6438	198	341.025	265	17.66228	2
5	afr	10	13.0011152	5	4.29579	1	8.264059	4	0.4412662	NA
5	afr	20	25.1023953	8	8.256163	2	15.98325	6	0.8629823	NA
5	afr	50	54.4833131	27	17.86966	10	34.72992	16	1.8837331	NA
5	afr	100	90.654493	43	29.7357	15	57.78784	27	3.130953	NA
5	afr	200	146.389052	70	48.00469	31	93.33942	38	5.044942	NA
5	afr	500	260.297381	163	85.40657	73	165.9345	87	8.956311	NA
5	afr	1000	393.412548	253	128.98021	113	250.8648	135	13.567538	NA
5	afr	2000	592.048677	405	193.848	168	377.7004	229	20.500277	NA
5	afr	3070	760.763331	535	248.6785	219	485.6025	306	26.482331	NA
5	afr	5000	1005.32451	731	327.7757	299	642.2614	417	35.28741	NA
5	afr	5040	1009.8316	733	329.2192	299	645.1587	419	35.4537	NA
5	afr	8128	1315.76806	992	427.3171	401	841.6726	574	46.77836	NA
5	eas	10	6.60494133	3	2.174076	1	4.208647	2	0.22221833	NA
5	eas	20	12.760843	10	4.191398	4	8.135622	5	0.433823	NA
5	eas	50	30.0512552	20	9.906078	9	19.13117	10	1.0140072	NA
5	eas	100	54.5806274	44	17.98037	17	34.7499	26	1.8503574	NA
5	eas	200	95.055816	71	31.30023	27	60.52744	42	3.228146	NA
5	eas	500	185.479029	140	61.13479	60	118.05858	78	6.285659	NA
5	eas	1000	296.065975	212	97.48815	89	188.5193	121	10.058525	NA
5	eas	2000	464.077296	353	152.575	144	295.6513	206	15.850996	NA
5	eas	3070	603.981624	503	198.2938	213	384.9623	285	20.725524	NA
5	eas	5000	807.300831	687	264.1568	308	515.1467	374	27.997331	NA
5	eas	5040	810.95339	689	265.353	309	517.4765	375	28.12389	NA
5	eas	8128	1066.05162	916	347.5421	410	681.1004	497	37.40912	NA
5	eas	9197	1143.08128	972	372.2966	431	730.5402	531	40.24448	NA
5	global	10	3.69733403	3	1.2219639	1	2.352554	2	0.12281613	NA
5	global	20	7.37633069	5	2.42865	3	4.699606	2	0.24807469	NA
5	global	50	20.9770567	12	6.911123	5	13.35779	7	0.7081437	NA
5	global	100	42.1651869	25	13.88487	10	26.85168	15	1.4286369	NA
5	global	200	82.687397	59	27.25325	18	52.63398	40	2.800167	NA
5	global	500	191.3596	146	62.89664	58	121.91871	85	6.54425	NA
5	global	1000	346.186155	257	113.69021	106	220.615	148	11.880945	NA
5	global	2000	582.541725	445	190.6347	183	371.7123	256	20.194725	NA
5	global	3070	794.20657	593	259.3085	242	507.1543	342	27.74377	NA
5	global	5000	1106.69798	902	360.0992	379	707.4968	512	39.10198	NA
5	global	5040	1112.83044	908	362.0531	379	711.4464	518	39.33094	NA
5	global	8128	1511.09599	1300	489.144	526	967.6906	758	54.26139	NA
5	global	9197	1634.64664	1399	528.1839	561	1047.4438	820	59.01894	NA
5	global	10000	1719.27462	1458	554.8988	586	1102.0759	853	62.29992	NA
5	global	10824	1801.85006	1513	580.856	607	1155.4585	886	65.53556	NA
5	global	15000	2186.78763	1856	701.0718	719	1404.859	1115	80.85683	NA
5	global	15308	2212.4248	1889	709.0344	735	1421.505	1132	81.8854	NA
5	global	17296	2374.39277	2045	759.1668	787	1526.728	1233	88.49797	NA
5	global	20000	2577.58337	2242	821.5863	857	1659.053	1356	96.94407	NA
5	global	25000	2912.34923	2546	923.7863	967	1877.459	1547	111.10393	NA
5	global	30000	3207.63531	2799	1012.8329	1058	2070.851	1708	123.95141	NA
5	global	35000	3477.22452	3074	1093.4987	1164	2247.822	1877	135.90382	NA
5	global	40000	3725.21692	3319	1167.1797	1257	2410.943	2020	147.09422	NA
5	global	45000	3953.76299	3559	1234.5142	1343	2561.666	2171	157.58279	NA
5	global	50000	4167.3473	3756	1297.072	1400	2702.761	2308	167.5143	NA
5	global	55000	4367.1891	3955	1355.386	1469	2834.903	2435	176.9001	NA
5	global	56885	4437.67699	4032	1375.805	1490	2881.62	2490	180.25199	NA
5	global	60000	4554.80869	4167	1409.702	1548	2959.264	2564	185.84269	NA
5	global	65000	4736.7225	4337	1462.226	1602	3079.939	2676	194.5575	NA
5	global	70000	4911.00595	4521	1512.332	1654	3195.689	2801	202.98495	NA
5	global	75000	5073.80134	4677	1558.915	1719	3303.957	2888	210.92934	NA
5	global	80000	5230.9803	4843	1603.738	1767	3408.582	3004	218.6603	NA
5	global	85000	5381.02761	4994	1646.314	1829	3508.612	3088	226.10161	NA
5	global	90000	5527.09883	5138	1687.815	1880	3605.941	3177	233.34283	NA
5	global	95000	5667.36761	5305	1727.44	1932	3699.574	3289	240.35361	NA
5	global	100000	5803.06455	5436	1765.572	1978	3790.293	3370	247.19955	NA
5	global	110000	6061.8835	5696	1838.32	2084	3963.285	3522	260.2785	NA
5	global	120000	6305.9503	5952	1906.661	2166	4126.578	3691	272.7113	NA
5	global	125748	6439.7406	6072	1943.918	2206	4216.246	3770	279.5766	96
5	nfe	10	2.59486051	2	0.8594798	1	1.648793	1	0.08658771	NA
5	nfe	20	5.11612625	4	1.678573	2	3.262122	2	0.17543125	NA
5	nfe	50	13.5583189	17	4.468747	6	8.63115	11	0.4584219	NA
5	nfe	100	26.8269091	25	8.855933	8	17.06863	17	0.9023461	NA
5	nfe	200	51.8878671	45	17.11827	17	33.02145	27	1.7481471	NA
5	nfe	500	120.42343	93	39.7337	36	76.62296	56	4.06677	NA
5	nfe	1000	218.980817	182	72.13447	75	139.4238	104	7.422547	NA
5	nfe	2000	385.749896	336	126.79065	139	245.7809	193	13.178346	NA
5	nfe	3070	538.040023	474	176.4827	192	343.0612	276	18.496123	NA
5	nfe	5000	777.130296	646	254.193	263	495.9597	375	26.977596	NA
5	nfe	5040	781.494556	655	255.5965	265	498.761	381	27.137056	NA
5	nfe	8128	1098.60408	946	357.7043	372	702.2061	562	38.69368	NA
5	nfe	9197	1195.33968	1024	388.6754	393	764.3848	618	42.27948	NA
5	nfe	10000	1265.71364	1073	411.2015	409	809.6156	650	44.89654	NA
5	nfe	10824	1335.19888	1123	433.348	430	854.3402	679	47.51068	NA
5	nfe	15000	1649.40506	1397	532.8392	538	1057.0256	843	59.54026	NA
5	nfe	15308	1669.99769	1423	539.2998	545	1070.3488	862	60.34909	NA
5	nfe	17296	1804.45497	1543	581.5212	596	1157.3212	928	65.61257	NA
5	nfe	20000	1976.36141	1691	635.2547	644	1268.6747	1024	72.43201	NA
5	nfe	25000	2258.60879	1935	722.8526	706	1451.893	1200	83.86319	NA
5	nfe	30000	2510.15183	2188	800.2421	789	1615.637	1366	94.27273	NA
5	nfe	35000	2741.07138	2403	870.913	862	1766.185	1504	103.97338	NA
5	nfe	40000	2948.89541	2615	934.0011	929	1902.017	1644	112.87731	NA
5	nfe	45000	3144.62665	2816	993.02	997	2030.213	1771	121.39365	NA
5	nfe	50000	3327.69657	3001	1047.9093	1078	2150.332	1874	129.45527	NA
5	nfe	55000	3499.04316	3171	1099.0162	1126	2262.941	1994	137.08596	NA
5	nfe	56885	3559.47883	3232	1116.9746	1144	2302.694	2036	139.81023	NA
5	sas	10	5.78728228	4	1.925078	2	3.671681	2	0.19052328	NA
5	sas	20	11.5565111	7	3.814424	4	7.351818	3	0.3902691	NA
5	sas	50	28.1241894	21	9.282262	9	17.88975	12	0.9521774	NA
5	sas	100	52.6436294	39	17.33556	16	33.51529	23	1.7927794	NA
5	sas	200	95.629541	70	31.48831	26	60.88491	44	3.256321	NA
5	sas	500	194.089356	141	63.85945	63	123.6093	77	6.620606	NA
5	sas	1000	320.381164	244	105.44847	108	204.0088	135	10.923894	NA
5	sas	2000	515.278762	410	169.2592	168	328.3441	240	17.675462	NA
5	sas	3070	684.430129	566	224.4611	224	436.3725	339	23.596529	NA
5	sas	5000	933.05577	773	305.054	316	595.5197	453	32.48207	NA
5	sas	5040	937.80979	777	306.5833	316	598.5719	457	32.65459	NA
5	sas	8128	1256.06571	1069	408.8861	418	802.8449	643	44.33471	NA
5	sas	9197	1351.67565	1160	439.4581	460	864.3261	689	47.89145	NA
5	sas	10000	1419.95052	1216	461.2146	482	908.2718	723	50.46412	NA
5	sas	10824	1487.54301	1272	482.668	505	951.8389	755	53.03611	NA
5	sas	15000	1792.48993	1583	579.0894	622	1148.6248	943	64.77573	NA
5	sas	15308	1813.24688	1598	585.6161	627	1162.0451	952	65.58568	NA
6	afr	10	7.8063704	5	2.500713	3	5.07943	2	0.2262274	0
6	afr	20	15.0836976	6	4.816843	4	9.82264	2	0.4442146	0
6	afr	50	32.7744	22	10.44938	12	21.35512	10	0.9699	0
6	afr	100	54.550356	38	17.3892	21	35.54976	16	1.611396	1
6	afr	200	88.181889	62	28.0965	23	57.4932	38	2.592189	1
6	afr	500	156.785569	107	49.9885	44	102.2	61	4.597069	2
6	afr	1000	236.98805	170	75.5058	72	154.511	96	6.97125	2
6	afr	2000	356.66776	258	113.5274	107	232.5896	148	10.55076	3
6	afr	3070	458.30335	339	145.6907	132	298.9512	203	13.66145	4
6	afr	5000	605.60278	469	192.1467	175	395.1874	290	18.26868	4
6	afr	5040	608.32285	474	192.9967	178	396.9694	292	18.35675	4
6	afr	8128	792.49544	638	250.6235	237	517.507	394	24.36494	7
6	eas	10	3.9964369	1	1.272885	1	2.610531	0	0.1130209	0
6	eas	20	7.7102551	5	2.456975	1	5.03208	4	0.2212001	0
6	eas	50	18.1266416	8	5.8008	2	11.81092	6	0.5149216	0
6	eas	100	32.89311	25	10.52341	9	21.42743	16	0.94227	0
6	eas	200	57.275817	44	18.32593	17	37.30569	27	1.644197	0
6	eas	500	111.722475	89	35.76883	34	72.7531	55	3.200545	0
6	eas	1000	178.382159	154	57.0572	53	116.1975	100	5.127459	1
6	eas	2000	279.59353	238	89.2981	90	182.1909	147	8.10453	1
6	eas	3070	363.87254	327	116.0902	126	237.1631	199	10.61924	2
6	eas	5000	486.42821	448	154.7446	176	317.2663	266	14.41731	6
6	eas	5040	488.61939	451	155.4465	177	318.6901	268	14.48279	6
6	eas	8128	642.32843	589	203.7252	230	419.233	350	19.37023	9
6	eas	9197	688.6927	636	218.2637	249	449.559	377	20.87	10
6	global	10	2.23605673	2	0.715509	0	1.458589	2	0.06195873	0
6	global	20	4.4612142	7	1.424189	1	2.911293	6	0.1257322	0
6	global	50	12.6601591	14	4.046755	4	8.25348	10	0.3599241	0
6	global	100	25.429457	25	8.12716	8	16.57463	17	0.727667	0
6	global	200	49.820715	44	15.94795	15	32.4476	29	1.425165	0
6	global	500	115.271785	88	36.81535	31	75.1091	56	3.347335	1
6	global	1000	208.472897	172	66.5487	63	135.8371	108	6.087097	1
6	global	2000	351.00852	298	111.6699	115	228.9404	180	10.39822	3
6	global	3070	478.49599	401	151.9512	148	312.208	248	14.33679	5
6	global	5000	666.65623	584	211.1253	218	435.219	358	20.31193	8
6	global	5040	670.34645	587	212.2794	219	437.634	360	20.43305	8
6	global	8128	910.21241	823	287.0465	317	594.774	495	28.39191	11
6	global	9197	984.69	892	310.0472	337	643.684	541	30.9588	14
6	global	10000	1035.59967	942	325.7764	362	677.09	565	32.73327	15
6	global	10824	1085.32374	994	341.0927	372	709.742	607	34.48904	15
6	global	15000	1317.21389	1222	412.0682	461	862.287	742	42.85869	19
6	global	15308	1332.67862	1239	416.774	467	872.481	753	43.42362	19
6	global	17296	1430.1876	1325	446.411	499	936.705	806	47.0716	20
6	global	20000	1552.5956	1426	483.35	530	1017.478	874	51.7676	22
6	global	25000	1754.0795	1644	543.892	610	1150.505	1009	59.6825	25
6	global	30000	1931.9379	1830	596.743	680	1268.253	1119	66.9419	31
6	global	35000	2094.3075	1974	644.703	728	1375.87	1211	73.7345	35
6	global	40000	2243.5594	2120	688.515	774	1474.907	1308	80.1374	38
6	global	45000	2381.2421	2257	728.633	828	1566.435	1386	86.1741	43
6	global	50000	2509.8522	2378	765.915	863	1652.023	1469	91.9142	46
6	global	55000	2630.0644	2497	800.675	897	1732.03	1553	97.3594	47
6	global	56885	2672.5778	2543	812.878	907	1760.39	1588	99.3098	48
6	global	60000	2743.0964	2630	833.085	937	1807.44	1644	102.5714	49
6	global	65000	2852.7064	2730	864.467	972	1880.58	1709	107.6594	49
6	global	70000	2957.6602	2833	894.391	1013	1950.672	1769	112.5972	51
6	global	75000	3055.7544	2936	922.247	1040	2016.245	1842	117.2624	54
6	global	80000	3150.4121	3051	949.038	1076	2079.559	1919	121.8151	56
6	global	85000	3240.8667	3144	974.517	1104	2140.14	1983	126.2097	57
6	global	90000	3328.8362	3224	999.337	1134	2199.016	2030	130.4832	60
6	global	95000	3413.348	3303	1023.093	1167	2255.623	2076	134.632	60
6	global	100000	3495.2054	3376	1045.939	1198	2310.57	2114	138.6964	64
6	global	110000	3651.159	3516	1089.519	1246	2415.174	2201	146.466	69
6	global	120000	3798.2959	3658	1130.453	1292	2513.967	2296	153.8759	70
6	global	125748	3878.9716	3746	1152.789	1320	2568.207	2352	157.9756	74
6	nfe	10	1.56247948	1	0.5021632	0	1.016529	1	0.04378728	0
6	nfe	20	3.0856253	2	0.983113	0	2.012637	2	0.0898753	0
6	nfe	50	8.1734097	7	2.616742	3	5.32372	4	0.2329477	0
6	nfe	100	16.1732093	14	5.18113	6	10.5342	8	0.4578793	0
6	nfe	200	31.283354	24	10.02452	8	20.37236	15	0.886474	1
6	nfe	500	72.534482	54	23.24624	20	47.2216	33	2.066642	1
6	nfe	1000	131.992939	108	42.20532	40	86.0055	67	3.782119	1
6	nfe	2000	232.46887	201	74.2016	76	151.5259	122	6.74137	3
6	nfe	3070	324.30802	297	103.323	112	211.4942	181	9.49082	4
6	nfe	5000	468.29443	441	148.8838	167	305.5052	266	13.90543	8
