block	pop	downsample	exp_all	obs_all	N_bp	per_kb
38	afr	5040	1435.013073	989	32334	30.5869982062226
38	afr	8128	1875.180966	1391	32334	43.0197315519268
39	afr	10	9.125393	10	17358	0.576103237700196
39	afr	20	17.7086833	18	17358	1.03698582786035
39	afr	50	38.4990045	31	17358	1.78592003687061
39	afr	100	63.996444	68	17358	3.91750201636133
39	afr	200	103.103017	108	17358	6.22191496716212
39	afr	500	183.249419	179	17358	10.3122479548335
39	afr	1000	277.187636	285	17358	16.4189422744556
39	afr	2000	417.870595	426	17358	24.5419979260283
39	afr	3070	538.20171	529	17358	30.4758612743404
39	afr	5000	713.90175	700	17358	40.3272266390137
39	afr	5040	717.16161	707	17358	40.7304989054038
39	afr	8128	939.68054	958	17358	55.1906901716788
40	afr	10	9.22146334166667	1.96055555555556	16486	0.118922452720827
40	afr	20	17.8673927283333	5.92111111111111	16486	0.359159960640004
40	afr	50	38.8653286555556	15.9211111111111	16486	0.965735236631754
40	afr	100	64.6684727833333	31.8027777777778	16486	1.92907787078599
40	afr	200	104.467598733333	45.8027777777778	16486	2.77828325717444
40	afr	500	185.675947966667	90.4872222222222	16486	5.48873117931713
40	afr	1000	280.798732277778	154.211111111111	16486	9.35406472832167
40	afr	2000	422.988985055556	247.422222222222	16486	15.0080202730937
40	afr	3070	544.190652722222	332.948888888889	16486	20.1958564168925
40	afr	5000	720.486194166667	470.041666666667	16486	28.5115653685956
40	afr	5040	723.760681333333	471.041666666667	16486	28.5722228961948
40	afr	8128	945.689241888889	632.134444444444	16486	38.343712510278
41	afr	10	9.34711253333333	3	15855	0.189214758751183
41	afr	20	18.0580778888889	10	15855	0.630715862503942
41	afr	50	39.1600167333333	26	15855	1.63986124251025
41	afr	100	65.1360538888889	43	15855	2.71207820876695
41	afr	200	105.042293555556	65	15855	4.09965310627562
41	afr	500	186.722093555556	158.577777777778	15855	10.001751988507
41	afr	1000	282.286926	249.577777777778	15855	15.7412663372928
41	afr	2000	425.014679777778	360.733333333333	15855	22.7520235467255
41	afr	3070	546.550417333333	468.311111111111	15855	29.5371246364624
41	afr	5000	723.127147777778	639.044444444444	15855	40.305546795613
41	afr	5040	726.374974	646.044444444444	15855	40.7470478993658
41	afr	8128	948.527595555556	831.2	15855	52.4251024913277
42	afr	10	18.787275625957	4	33048	0.121036068748487
42	afr	20	36.4277212492414	18	33048	0.544662309368192
42	afr	50	79.3147511424262	50.440766405076	33048	1.52628801758279
42	afr	100	131.96568677803	91.2197699357513	33048	2.76022058629119
42	afr	200	213.238204041555	153.240303592891	33048	4.63690098017705
42	afr	500	379.062323801634	260.297671484309	33048	7.87635171521148
42	afr	1000	573.23369000741	405.504720041817	33048	12.2701742932043
42	afr	2000	863.562455918746	609.980279122031	33048	18.4574037497589
42	afr	3070	1110.97430759152	776.033051266682	33048	23.4819974360531
42	afr	5000	1470.90254656285	1048.85957731414	33048	31.7374599768258
42	afr	5040	1477.57696423061	1050.85957731414	33048	31.7979780112001
42	afr	8128	1930.06494162663	1424.95174634409	33048	43.117639383445
43	afr	10	9.85288	4	15918	0.251287850232441
43	afr	20	19.011412	8	15918	0.502575700464883
43	afr	50	41.189584	18	15918	1.13079532604599
43	afr	100	68.504994	38	15918	2.38723457720819
43	afr	200	110.43479	58	15918	3.6436738283704
43	afr	500	196.34195	108	15918	6.78477195627591
43	afr	1000	296.76291	168	15918	10.5540897097625
43	afr	2000	446.66556	265	15918	16.6478200778992
43	afr	3070	574.16635	338	15918	21.2338233446413
43	afr	5000	759.22146	467	15918	29.3378565146375
43	afr	5040	762.61603	473	15918	29.7147882899862
43	afr	8128	994.9698	612	15918	38.4470410855635
44	afr	10	14.503986	6	23379	0.256640574874888
44	afr	20	27.980652	7	23379	0.299414004020702
44	afr	50	60.640327	33	23379	1.41152316181188
44	afr	100	100.885291	54	23379	2.30976517387399
44	afr	200	162.76912	103	23379	4.40566320201891
44	afr	500	289.36828	181	23379	7.74199067539245
44	afr	1000	437.37644	265	23379	11.3349587236409
44	afr	2000	658.20955	429	23379	18.3498011035545
44	afr	3070	845.92086	544	23379	23.2687454553232
44	afr	5000	1118.12606	738	23379	31.5667907096112
44	afr	5040	1123.14571	740	23379	31.6523375679028
44	afr	8128	1464.53298	1013	23379	43.3294837247102
45	afr	10	19.3768615	7	32412	0.215969394051586
45	afr	20	37.537551	16	32412	0.493644329260768
45	afr	50	81.696828	38	32412	1.17240528199432
45	afr	100	135.934799	63	32412	1.94372454646427
45	afr	200	219.666288	116	32412	3.57892138714057
45	afr	500	390.53721	228	32412	7.03443169196594
45	afr	1000	590.49057	370	32412	11.4155251141553
45	afr	2000	889.31179	585	32412	18.0488707885968
45	afr	3070	1143.69636	744	32412	22.9544613106257
45	afr	5000	1513.36342	1043	32412	32.1794397136863
45	afr	5040	1520.20719	1053	32412	32.4879674194743
45	afr	8128	1984.00795	1382	32412	42.6385289398988
46	afr	10	24.2147492897436	11.1014492753623	44412	0.249965083206392
46	afr	20	46.8914961463768	22.1014492753623	44412	0.497645890195494
46	afr	50	101.841942238892	48.2028985507246	44412	1.08535752838703
46	afr	100	169.411490646918	83.7993311036789	44412	1.8868623593551
46	afr	200	273.33470997627	149.961299569995	44412	3.37659415405735
46	afr	500	485.710533135213	270.441949354993	44412	6.08938911454096
46	afr	1000	734.61870942889	447.599936295588	44412	10.0783557663602
46	afr	2000	1106.74450749005	731.923873228221	44412	16.4803177796141
46	afr	3070	1424.35736731167	953.195254021341	44412	21.4625608849262
46	afr	5000	1886.79229429049	1362.72001911132	44412	30.6835994576088
46	afr	5040	1895.3826192021	1368.72001911132	44412	30.8186980796028
46	afr	8128	2479.55063103679	1829.16037585603	44412	41.1861743640464
47	afr	10	7.287933	8	22293	0.35885704032656
47	afr	20	14.3024461	17	22293	0.76257121069394
47	afr	50	31.205743	30	22293	1.3457139012246
47	afr	100	51.820834	51	22293	2.28771363208182
47	afr	200	83.257878	88	22293	3.94742744359216
47	afr	500	147.694821	177	22293	7.93971201722514
47	afr	1000	223.9273	265	22293	11.8871394608173
47	afr	2000	338.88632	382	22293	17.1354236755932
47	afr	3070	438.77655	489	22293	21.935136589961
47	afr	5000	586.75668	658	22293	29.5159915668596
47	afr	5040	589.57827	664	22293	29.7851343471045
47	afr	8128	782.43079	862	22293	38.6668460951868
48	afr	10	6.8370058	6	22182	0.270489586150933
48	afr	20	13.4302452	14	22182	0.631142367685511
48	afr	50	29.315811	37	22182	1.66801911459742
48	afr	100	48.660715	57	22182	2.56965106843387
48	afr	200	78.106367	98	22182	4.41799657379858
48	afr	500	138.587834	173	22182	7.79911640068524
48	afr	1000	210.11511	251	22182	11.3154810206474
48	afr	2000	318.06957	390	22182	17.5818230998107
48	afr	3070	411.94762	510	22182	22.9916148228293
48	afr	5000	551.19296	660	22182	29.7538544766027
48	afr	5040	553.84107	665	22182	29.9792624650618
48	afr	8128	735.38612	917	22182	41.339825083401
49	afr	10	4.3823982	3	13599	0.220604456210015
49	afr	20	8.622251	6	13599	0.441208912420031
49	afr	50	18.876435	16	13599	1.17655709978675
49	afr	100	31.352111	28	13599	2.05897492462681
49	afr	200	50.452139	55	13599	4.04441503051695
49	afr	500	89.53026	91	13599	6.69166850503713
49	afr	1000	135.73933	151	13599	11.1037576292374
49	afr	2000	205.46895	253	13599	18.604309140378
49	afr	3070	266.01896	310	13599	22.7957938083683
49	afr	5000	355.72363	404	13599	29.7080667696154
49	afr	5040	357.43055	404	13599	29.7080667696154
49	afr	8128	473.94015	538	13599	39.5617324803294
51	afr	10	2.6419566	1	4788	0.208855472013367
51	afr	20	5.113348	5	4788	1.04427736006683
51	afr	50	11.101294	9	4788	1.8796992481203
51	afr	100	18.472724	15	4788	3.1328320802005
51	afr	200	29.822315	28	4788	5.84795321637427
51	afr	500	52.9821	48	4788	10.0250626566416
51	afr	1000	80.13823	69	4788	14.4110275689223
51	afr	2000	120.71779	97	4788	20.2589807852966
51	afr	3070	155.34538	127	4788	26.5246449456976
51	afr	5000	205.72385	161	4788	33.625730994152
51	afr	5040	206.66205	161	4788	33.625730994152
51	afr	8128	270.32109	217	4788	45.3216374269006
52	afr	10	2.609366	2	3900	0.512820512820513
52	afr	20	5.001967	3	3900	0.769230769230769
52	afr	50	10.76703	4	3900	1.02564102564103
52	afr	100	17.90564	9	3900	2.30769230769231
52	afr	200	28.80258	16	3900	4.1025641025641
52	afr	500	51.2037	21	3900	5.38461538461539
52	afr	1000	77.3498	36	3900	9.23076923076923
52	afr	2000	116.2715	66	3900	16.9230769230769
52	afr	3070	149.2848	89	3900	22.8205128205128
52	afr	5000	197.0223	125	3900	32.0512820512821
52	afr	5040	197.8905	125	3900	32.0512820512821
52	afr	8128	257.7422	165	3900	42.3076923076923
53	afr	10	1.95926	2	3243	0.616712920135677
53	afr	20	3.766666	3	3243	0.925069380203515
53	afr	50	8.12214	5	3243	1.54178230033919
53	afr	100	13.50128	9	3243	2.77520814061055
53	afr	200	21.70313	14	3243	4.31699044094974
53	afr	500	38.58202	32	3243	9.86740672217083
53	afr	1000	58.3014	46	3243	14.1843971631206
53	afr	2000	87.7107	79	3243	24.3601603453592
53	afr	3070	112.7265	99	3243	30.527289546716
53	afr	5000	149.0172	126	3243	38.8529139685476
53	afr	5040	149.6828	126	3243	38.8529139685476
53	afr	8128	195.3758	162	3243	49.9537465309898
54	afr	10	2.173131	2	5007	0.399440782903934
54	afr	20	4.23522	5	5007	0.998601957259836
54	afr	50	9.21739	6	5007	1.1983223487118
54	afr	100	15.31783	14	5007	2.79608548032754
54	afr	200	24.65482	21	5007	4.19412822049131
54	afr	500	43.7787	32	5007	6.39105252646295
54	afr	1000	66.2882	47	5007	9.38685839824246
54	afr	2000	100.087	68	5007	13.5809866187338
54	afr	3070	129.1908	96	5007	19.1731575793889
54	afr	5000	171.9381	128	5007	25.5642101058518
54	afr	5040	172.7408	131	5007	26.1633712802077
54	afr	8128	227.586	197	5007	39.3449171160375
55	afr	10	10.9867898	7	21141	0.331110165082068
55	afr	20	21.275699	17	21141	0.80412468662788
55	afr	50	46.174086	43	21141	2.03396244264699
55	afr	100	76.780273	73	21141	3.45300600728442
55	afr	200	123.731875	117	21141	5.53426990208599
55	afr	500	219.87366	185	21141	8.75076864859751
55	afr	1000	332.55394	274	21141	12.9605978903552
55	afr	2000	501.09872	418	21141	19.7720070006149
55	afr	3070	645.09034	554	21141	26.205004493638
55	afr	5000	854.96649	726	21141	34.3408542642259
55	afr	5040	858.86072	730	21141	34.5300600728442
55	afr	8128	1124.50076	965	21141	45.6459013291708
56	afr	10	3.2533361	0	5124	0
56	afr	20	6.2516644	1	5124	0.195160031225605
56	afr	50	13.515808	2	5124	0.39032006245121
56	afr	100	22.494111	5	5124	0.975800156128025
56	afr	200	36.306528	12	5124	2.34192037470726
56	afr	500	64.556459	31	5124	6.04996096799375
56	afr	1000	97.52651	58	5124	11.3192818110851
56	afr	2000	146.60901	98	5124	19.1256830601093
56	afr	3070	188.17105	122	5124	23.8095238095238
56	afr	5000	248.1899	171	5124	33.3723653395785
56	afr	5040	249.29119	172	5124	33.5675253708041
56	afr	8128	324.12658	235	5124	45.8626073380172
58	afr	10	11.1271122813523	5	23547	0.212341274897014
58	afr	20	21.6018177038544	9	23547	0.382214294814626
58	afr	50	46.9214677255206	18.9320445225542	23547	0.80401089406524
58	afr	100	77.9973263115393	39.8640890451084	23547	1.69295829808929
58	afr	200	125.590421181012	90.2706989307911	23547	3.83363905936175
58	afr	500	223.099272209152	160.065709519461	23547	6.79771136533151
58	afr	1000	337.594300130177	239.252904539638	23547	10.1606533545521
58	afr	2000	509.134956684024	402.422279714485	23547	17.0901719843073
58	afr	3070	656.201341336284	525.662447845055	23547	22.3239668681809
58	afr	5000	871.291526498241	703.052801110118	23547	29.8574256215279
58	afr	5040	875.3055263642	706.052801110118	23547	29.9848303864661
58	afr	8128	1149.26400496098	914.95756710227	23547	38.8566512550333
59	afr	10	8.5765957	1	15276	0.0654621628698612
59	afr	20	16.6139346	2	15276	0.130924325739722
59	afr	50	36.1157	15	15276	0.981932443047918
59	afr	100	60.083966	28	15276	1.83294056035611
59	afr	200	97.003451	55	15276	3.60041895784237
59	afr	500	172.399036	119	15276	7.78999738151349
59	afr	1000	260.72605	193	15276	12.6341974338832
59	afr	2000	392.77353	285	15276	18.6567164179104
59	afr	3070	505.38544	374	15276	24.4828489133281
59	afr	5000	669.2641	517	15276	33.8439382037183
59	afr	5040	672.30506	522	15276	34.1712490180676
59	afr	8128	878.86846	688	15276	45.0379680544645
60	afr	10	25.5540213	21	45183	0.464776575260607
60	afr	20	49.578929	31	45183	0.686098753956134
60	afr	50	107.892893	76	45183	1.68204855808601
60	afr	100	179.413397	121	45183	2.67799836221588
60	afr	200	289.441159	198	45183	4.38217913817144
60	afr	500	514.53148	367	45183	8.12252395812584
60	afr	1000	778.16477	596	45183	13.1908018502534
60	afr	2000	1172.72629	902	45183	19.9632605183365
60	afr	3070	1509.58471	1138	45183	25.186463935551
60	afr	5000	2000.58494	1504	45183	33.2868556758073
60	afr	5040	2009.6723	1516	45183	33.5524422902419
60	afr	8128	2628.95643	2009	45183	44.4636256999314
61	afr	10	34.8947980339986	21.8662480163283	81235	0.269172745938675
61	afr	20	67.9588980913245	33.8662480163283	81235	0.416892324937875
61	afr	50	147.822991456798	70.8120152120955	81235	0.87169342293464
61	afr	100	245.609410555767	139.500393597693	81235	1.71724495103949
61	afr	200	395.08906698611	218.386870410641	81235	2.68833471300106
61	afr	500	701.687423719381	409.930317094583	81235	5.04622782168502
61	afr	1000	1062.27931765911	684.186394016671	81235	8.42231050676028
61	afr	2000	1603.64837204832	1082.20757800745	81235	13.3219373177504
61	afr	3070	2069.52414574717	1452.26831392492	81235	17.8773719939056
61	afr	5000	2753.50629960432	1960.02866026992	81235	24.1278840434532
61	afr	5040	2766.31550330234	1972.9693698871	81235	24.2871837248366
61	afr	8128	3642.74833098619	2643.73764690825	81235	32.5443176821352
62	afr	10	31.6092764449111	23.6197502837684	54094	0.43664270129346
62	afr	20	60.9076016331892	37.2395005675369	54094	0.688422016629144
62	afr	50	131.677861811951	71.2961148194767	54094	1.31800411911629
62	afr	100	218.892167385637	119.183259304665	54094	2.20326208645441
62	afr	200	352.191824900273	200.477910197211	54094	3.70610252887956
62	afr	500	626.199532912778	369.095641735449	54094	6.82322700734738
62	afr	1000	946.349669621702	600.558634443449	54094	11.1021302629395
62	afr	2000	1424.25605663474	946.865703972544	54094	17.5040800083659
62	afr	3070	1830.92181289855	1278.39225651365	54094	23.6327921121317
62	afr	5000	2421.43864609433	1758.29985159955	54094	32.504526409575
62	afr	5040	2432.28930119131	1763.29985159955	54094	32.5969581025539
62	afr	8128	3174.95089520355	2325.82160589436	54094	42.9959257199386
63	afr	10	23.3706227	17	44391	0.382960510013291
63	afr	20	45.2554094	38	44391	0.856029375323827
63	afr	50	98.2913041	71	44391	1.5994233065261
63	afr	100	163.4125802	109	44391	2.45545268184992
63	afr	200	263.348951	179	44391	4.03234889955171
63	afr	500	468.197122	343	44391	7.72679146673875
63	afr	1000	707.922064	499	44391	11.2410173233313
63	afr	2000	1066.494633	788	44391	17.7513459935573
63	afr	3070	1372.386146	996	44391	22.436980469014
63	afr	5000	1817.8709	1337	44391	30.1187177581041
63	afr	5040	1826.0952	1338	44391	30.1412448469284
63	afr	8128	2387.59086	1783	44391	40.1657993737469
64	afr	10	21.3366445	12	39693	0.302320308366715
64	afr	20	41.415581	15	39693	0.377900385458393
64	afr	50	90.160498	47	39693	1.1840878744363
64	afr	100	149.895307	83	39693	2.09104879953644
64	afr	200	241.732049	130	39693	3.27513667397274
64	afr	500	429.79146	238	39693	5.99601944927317
64	afr	1000	649.96837	377	39693	9.49789635452095
64	afr	2000	979.62046	587	39693	14.7885017509385
64	afr	3070	1261.10754	769	39693	19.3736930945003
64	afr	5000	1671.56964	1091	39693	27.4859547023405
64	afr	5040	1679.17301	1100	39693	27.7126949336155
64	afr	8128	2196.65133	1515	39693	38.1679389312977
65	afr	10	14.674423	21	26013	0.807288663360627
65	afr	20	28.458409	23	26013	0.884173297966401
65	afr	50	61.906211	51	26013	1.96055818244724
65	afr	100	102.972219	93	26013	3.57513550916849
65	afr	200	166.20269	131	26013	5.0359435666782
65	afr	500	295.38713	276	26013	10.6100795755968
65	afr	1000	446.77367	409	26013	15.7229077768808
65	afr	2000	673.2503	597	26013	22.9500634298236
65	afr	3070	866.59671	751	26013	28.8701802944681
65	afr	5000	1148.2851	1018	26013	39.134279014339
65	afr	5040	1153.5141	1021	26013	39.2496059662476
65	afr	8128	1509.0622	1308	26013	50.2825510321762
66	afr	10	32.2464374524469	13.1860465116279	54678	0.241158171689307
66	afr	20	62.1809332115861	26.1477019999285	54678	0.478212480338134
66	afr	50	134.473509802664	55.8824779448734	54678	1.02202856624005
66	afr	100	223.53475928724	116.032213853873	54678	2.12210054965202
66	afr	200	359.648027269237	197.169049090116	54678	3.60600331193745
66	afr	500	639.370084868489	379.454954181871	54678	6.93981042067872
66	afr	1000	966.411953462034	595.142292452563	54678	10.8844927110092
66	afr	2000	1454.79152244693	949.565040285221	54678	17.366491830082
66	afr	3070	1870.78157635117	1298.88705781298	54678	23.755204246918
66	afr	5000	2475.37206721493	1779.90670935877	54678	32.5525203803864
66	afr	5040	2486.50336794853	1783.90670935877	54678	32.6256759456961
66	afr	8128	3248.30737383184	2406.18903932898	54678	44.0065298534873
67	afr	10	14.2805660655658	10.8422014275469	28399	0.381781098895979
67	afr	20	27.7534037451404	22.5732637337197	28399	0.794861218131614
67	afr	50	60.3725378480867	62.4828410477914	28399	2.20017750793308
67	afr	100	100.306321808055	110.887131518751	28399	3.90461394833448
67	afr	200	161.42702195955	182.177952504379	28399	6.41494251573573
67	afr	500	286.943961105832	355.719135047201	28399	12.5257627045741
67	afr	1000	434.078747766639	507.560172967145	28399	17.8724663885047
67	afr	2000	654.696085530003	797.205732105177	28399	28.0716128069713
67	afr	3070	843.706798912529	1042.01849999428	28399	36.6920842281165
67	afr	5000	1120.25032025267	1383.60511998195	28399	48.7202056404081
67	afr	5040	1125.37928267606	1387.60511998195	28399	48.8610556703388
67	afr	8128	1476.35503897762	1828.81928547454	28399	64.3973127742012
68	afr	10	15.2534392938244	6	38463	0.155994072225255
68	afr	20	29.8170191067391	23.8663745892662	38463	0.620502160238832
68	afr	50	65.0016831406931	53.4654983570646	38463	1.39005013537854
68	afr	100	107.955708844985	92.1982475355969	38463	2.39706334751831
68	afr	200	173.567165590031	158.457838213919	38463	4.11974724316665
68	afr	500	308.21814943844	264.387195436979	38463	6.87380587673814
68	afr	1000	466.821399378578	412.182927249306	38463	10.7163488872242
68	afr	2000	705.445368113759	634.036991878319	38463	16.4843353840917
68	afr	3070	911.491944750666	837.89570632444	38463	21.7844605549344
68	afr	5000	1215.13318172739	1098.28755157853	38463	28.5543912741734
68	afr	5040	1220.84184116266	1103.28755157853	38463	28.6843863343611
68	afr	8128	1611.77152191297	1442.67802599764	38463	37.5082033642108
69	afr	10	4.74185394915254	2.99152542372881	10323	0.289792252613466
69	afr	20	9.21555572881356	9.99152542372881	10323	0.967889704904467
